Code Domaine,Domaine,Code zone (ISO3),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","KEN","Kenya","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","39172.008","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KEN","Kenya","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","15608.844","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KGZ","Kirghizistan","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","6527.743","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KGZ","Kirghizistan","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4011.291","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KGZ","Kirghizistan","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2370.607","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KIR","Kiribati","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","128.874","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KIR","Kiribati","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","54.333","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KIR","Kiribati","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","70.1","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KWT","Koweït","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","4250.114","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KWT","Koweït","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KWT","Koweït","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4361.47","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LSO","Lesotho","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","2281.454","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LSO","Lesotho","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1658.271","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LSO","Lesotho","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","693.232","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LVA","Lettonie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1873.919","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LVA","Lettonie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","592.276","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LVA","Lettonie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1283.253","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBN","Liban","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5592.631","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBN","Liban","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","649.747","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBN","Liban","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","5307.547","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBR","Libéria","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5193.416","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBR","Libéria","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2481.436","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBR","Libéria","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2750.646","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBY","Libye","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","6735.277","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBY","Libye","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1282.075","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LBY","Libye","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","5463.598","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LIE","Liechtenstein","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","39.039","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LIE","Liechtenstein","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","33.26","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LIE","Liechtenstein","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","5.628","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LTU","Lituanie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","2786.651","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LTU","Lituanie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","901.73","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LTU","Lituanie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1938.269","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LUX","Luxembourg","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","639.321","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LUX","Luxembourg","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","50.91","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LUX","Luxembourg","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","560.428","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MKD","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","2103.33","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MKD","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","860.943","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MKD","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1228.012","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDG","Madagascar","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","28915.653","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDG","Madagascar","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","17281.025","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDG","Madagascar","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","11145.081","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MYS","Malaisie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","33573.874","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MYS","Malaisie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","7424.927","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MYS","Malaisie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","25864.286","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MWI","Malawi","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","19889.742","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MWI","Malawi","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","17168.11","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MWI","Malawi","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3691.081","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDV","Maldives","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","521.457","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDV","Maldives","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","274.338","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDV","Maldives","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","191.444","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MLI","Mali","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","21904.983","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MLI","Mali","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","11558.498","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MLI","Mali","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","9334.086","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MLT","Malte","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","526.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MLT","Malte","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","22.602","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MLT","Malte","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","412.867","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MAR","Maroc","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","37076.584","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MAR","Maroc","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","13474.542","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MAR","Maroc","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","24022.96","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MTQ","Martinique","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","368.796","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MTQ","Martinique","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","41.633","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MTQ","Martinique","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","343.798","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MUS","Maurice","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1298.915","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MUS","Maurice","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","755.995","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MUS","Maurice","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","520.48","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MRT","Mauritanie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","4614.974","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MRT","Mauritanie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2152.965","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MRT","Mauritanie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2754.946","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MYT","Mayotte","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","316.014","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MYT","Mayotte","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","152.244","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MYT","Mayotte","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","127.63","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MEX","Mexique","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","126705.138","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MEX","Mexique","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","25701.273","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MEX","Mexique","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","109682.937","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","FSM","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","113.131","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","FSM","Micronésie (États fédérés de)","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","83.555","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","FSM","Micronésie (États fédérés de)","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","25.054","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MCO","Monaco","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","36.686","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MCO","Monaco","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MCO","Monaco","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","39.495","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MNG","Mongolie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","3347.782","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MNG","Mongolie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1014.831","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MNG","Mongolie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2236.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MNE","Monténégro","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","627.859","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MNE","Monténégro","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","202.483","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MNE","Monténégro","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","426.85","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MSR","Montserrat","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","4.417","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MSR","Montserrat","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4.786","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MSR","Montserrat","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","0.482","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MOZ","Mozambique","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","32077.072","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MOZ","Mozambique","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","20726.122","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MOZ","Mozambique","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","12503.542","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MMR","Myanmar","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","53798.084","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MMR","Myanmar","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","37888.296","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MMR","Myanmar","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","17381.064","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NAM","Namibie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","2530.151","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NAM","Namibie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1292.95","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NAM","Namibie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1458.3","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NRU","Nauru","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","12.511","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NRU","Nauru","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NRU","Nauru","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","11.222","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NPL","Népal","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","30034.989","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NPL","Népal","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","24154.442","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NPL","Népal","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","6423.994","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NIC","Nicaragua","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","6850.54","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NIC","Nicaragua","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2639.178","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NIC","Nicaragua","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3841.629","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NER","Niger","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","25252.722","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NER","Niger","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","20817.293","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NER","Niger","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4188.876","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NGA","Nigéria","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","213401.323","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NGA","Nigéria","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","99916.581","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NGA","Nigéria","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","111530.092","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NIU","Nioué","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","1.937","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NIU","Nioué","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","0.864","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NIU","Nioué","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","0.762","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NOR","Norvège","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5403.021","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NOR","Norvège","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","917.223","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NOR","Norvège","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4582.847","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NCL","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","287.8","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NCL","Nouvelle-Calédonie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","81.536","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NCL","Nouvelle-Calédonie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","208.889","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NZL","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5129.727","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NZL","Nouvelle-Zélande","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","644.125","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NZL","Nouvelle-Zélande","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4231.472","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","OMN","Oman","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","4520.471","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","OMN","Oman","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","682.83","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","OMN","Oman","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4587.397","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UGA","Ouganda","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","45853.778","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UGA","Ouganda","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","36254.141","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UGA","Ouganda","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","12443.945","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UZB","Ouzbékistan","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","34081.449","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UZB","Ouzbékistan","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","16680.721","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UZB","Ouzbékistan","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","16968.235","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PAK","Pakistan","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","231402.117","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PAK","Pakistan","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","132695.039","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PAK","Pakistan","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","79411.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PLW","Palaos","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","18.024","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PLW","Palaos","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","4.2","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PLW","Palaos","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","18.482","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PSE","Palestine","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","5133.392","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PSE","Palestine","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1255.674","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PSE","Palestine","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4204.483","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PAN","Panama","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","4351.267","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PAN","Panama","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1358.886","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PAN","Panama","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2993.059","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PNG","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","9949.437","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PNG","Papouasie-Nouvelle-Guinée","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","7724.734","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PNG","Papouasie-Nouvelle-Guinée","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","1201.039","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRY","Paraguay","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","6703.799","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRY","Paraguay","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","2681.496","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRY","Paraguay","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","4468.355","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NLD","Pays-Bas (Royaume des)","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","17501.696","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NLD","Pays-Bas (Royaume des)","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","1279.787","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","NLD","Pays-Bas (Royaume des)","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","15949.752","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PER","Pérou","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","33715.471","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PER","Pérou","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","7242.484","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PER","Pérou","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","26443.821","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PHL","Philippines","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","113880.328","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PHL","Philippines","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","58228.684","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PHL","Philippines","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","53074.112","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","POL","Pologne","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","38307.726","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","POL","Pologne","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","15110.211","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","POL","Pologne","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","22736.411","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PYF","Polynésie française","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","304.032","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PYF","Polynésie française","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","110.953","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PYF","Polynésie française","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","181.535","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRI","Porto Rico","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","3256.028","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRI","Porto Rico","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","233.618","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRI","Porto Rico","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3412.101","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRT","Portugal","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","10290.103","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRT","Portugal","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","3375.656","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRT","Portugal","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","6806.983","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","QAT","Qatar","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","2688.235","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","QAT","Qatar","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","20.497","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","QAT","Qatar","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","2819.901","X","Ciffre de sources internationales",""
